	contributors	coordinates	created_at	entities	extended_entities	favorite_count	favorited	geo	id	id_str	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	is_quote_status	lang	metadata	place	possibly_sensitive	quoted_status	quoted_status_id	quoted_status_id_str	retweet_count	retweeted	retweeted_status	source	text	truncated	user
0			Sat Apr 27 03:36:40 +0000 2019	{'hashtags': [{'text': 'CaptainMarvel', 'indices': [34, 48]}, {'text': 'AvengersEndgame', 'indices': [89, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C47bEcJS4B', 'expanded_url': 'https://twitter.com/i/web/status/1121981462243368963', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}		0	False		1121981462243368963	1121981462243368963						False	es	{'iso_language_code': 'es', 'result_type': 'recent'}		False				0	False		"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	La neta sí se siente el cambio en #CaptainMarvel debido a que Brie tuvo que grabar antes #AvengersEndgame que su pr… https://t.co/C47bEcJS4B	True	{'id': 410247215, 'id_str': '410247215', 'name': 'Kenli Sosa 🎬😺', 'screen_name': 'keniasosamg', 'location': '221B Baker Street', 'description': '|21| cuenta dedicada a liberar mi modo Fangirl🙌 \nGeek📽📚\n#Noobs 🤴🐺🚘⚽️🐐🐶 W2M', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 731, 'friends_count': 338, 'listed_count': 3, 'created_at': 'Fri Nov 11 21:02:32 +0000 2011', 'favourites_count': 17172, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11163, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103158468486279168/X_tRKGuq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103158468486279168/X_tRKGuq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/410247215/1555268809', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
1			Sat Apr 27 02:18:57 +0000 2019	{'hashtags': [{'text': 'Loki', 'indices': [52, 57]}, {'text': 'Thor', 'indices': [58, 63]}, {'text': 'Miek', 'indices': [64, 69]}, {'text': 'Hulk', 'indices': [70, 75]}, {'text': 'Korg', 'indices': [76, 81]}, {'text': 'Ronin', 'indices': [82, 88]}, {'text': 'Okoye', 'indices': [89, 95]}, {'text': 'MBaku', 'indices': [96, 102]}, {'text': 'Nebula', 'indices': [103, 110]}, {'text': 'Thanos', 'indices': [111, 118]}, {'text': 'AntMan', 'indices': [119, 126]}, {'text': 'IronMan', 'indices': [127, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'EdgarCGomes', 'name': 'Edgar Gomes', 'id': 870401216, 'id_str': '870401216', 'indices': [3, 15]}], 'urls': []}		0	False		1121961904753266688	1121961904753266688						False	pt	{'iso_language_code': 'pt', 'result_type': 'recent'}						2	False	"{'created_at': 'Wed Apr 17 16:37:27 +0000 2019', 'id': 1118554071743516673, 'id_str': '1118554071743516673', 'text': 'Não tenho como resistir a isto ♥️\n\n#Loki\n#Thor\n#Miek\n#Hulk\n#Korg\n#Ronin\n#Okoye\n#MBaku\n#Nebula\n#Thanos\n#AntMan… https://t.co/J0GGWhfbAe', 'truncated': True, 'entities': {'hashtags': [{'text': 'Loki', 'indices': [35, 40]}, {'text': 'Thor', 'indices': [41, 46]}, {'text': 'Miek', 'indices': [47, 52]}, {'text': 'Hulk', 'indices': [53, 58]}, {'text': 'Korg', 'indices': [59, 64]}, {'text': 'Ronin', 'indices': [65, 71]}, {'text': 'Okoye', 'indices': [72, 78]}, {'text': 'MBaku', 'indices': [79, 85]}, {'text': 'Nebula', 'indices': [86, 93]}, {'text': 'Thanos', 'indices': [94, 101]}, {'text': 'AntMan', 'indices': [102, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/J0GGWhfbAe', 'expanded_url': 'https://twitter.com/i/web/status/1118554071743516673', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}, 'metadata': {'iso_language_code': 'pt', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 870401216, 'id_str': '870401216', 'name': 'Edgar Gomes', 'screen_name': 'EdgarCGomes', 'location': 'London, England', 'description': 'No fear of ridicule 😎 \n👻\nhttps://t.co/jw5wThIm78', 'url': 'https://t.co/yyIXtcyClw', 'entities': {'url': {'urls': [{'url': 'https://t.co/yyIXtcyClw', 'expanded_url': 'http://www.instagram.com/EdgarCGomes', 'display_url': 'instagram.com/EdgarCGomes', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/jw5wThIm78', 'expanded_url': 'http://www.snapchat.com/add/edgarcgomes', 'display_url': 'snapchat.com/add/edgarcgomes', 'indices': [25, 48]}]}}, 'protected': False, 'followers_count': 249, 'friends_count': 1276, 'listed_count': 16, 'created_at': 'Tue Oct 09 18:42:54 +0000 2012', 'favourites_count': 9873, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1635, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '510800', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1058035015567765504/TQJUNyAw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1058035015567765504/TQJUNyAw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/870401216/1546304737', 'profile_link_color': '30C4FF', 'profile_sidebar_border_color': '3D0702', 'profile_sidebar_fill_color': '2C1703', 'profile_text_color': '16A8F7', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'pt'}"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"RT @EdgarCGomes: Não tenho como resistir a isto ♥️

#Loki
#Thor
#Miek
#Hulk
#Korg
#Ronin
#Okoye
#MBaku
#Nebula
#Thanos
#AntMan
#IronMan
#Th…"	False	{'id': 935974688, 'id_str': '935974688', 'name': 'André F. Pelegrini', 'screen_name': 'AnFerPel', 'location': 'Distrito Federal, Brasil', 'description': 'tranquilo', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 19, 'friends_count': 223, 'listed_count': 1, 'created_at': 'Fri Nov 09 02:48:48 +0000 2012', 'favourites_count': 3470, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 518, 'lang': 'pt', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2825360508/b2efdb5dbd8357fb5a413f31f3a8fe6f_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2825360508/b2efdb5dbd8357fb5a413f31f3a8fe6f_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/935974688/1534993680', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
2			Sat Apr 27 01:30:48 +0000 2019	{'hashtags': [{'text': 'AvengersEndGame', 'indices': [13, 29]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Marvel', 'name': 'Marvel Entertainment', 'id': 15687962, 'id_str': '15687962', 'indices': [92, 99]}], 'urls': [{'url': 'https://t.co/8otIPjA00w', 'expanded_url': 'https://twitter.com/i/web/status/1121949786704437249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}		1	False		1121949786704437249	1121949786704437249						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False				0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Just watched #AvengersEndGame it was AMAZING. The film was great from start to finish. BEST @Marvel film by far. As… https://t.co/8otIPjA00w	True	{'id': 2740330684, 'id_str': '2740330684', 'name': 'Hafiz Alfarzan', 'screen_name': 'HAlfarzan', 'location': 'London', 'description': 'SC: hafiz787 Insta: hafiz_ alfarzan Trainee Pro-Wrestler 🤼\u200d♂️ Iron Addict 🏋️\u200d♀️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 370, 'friends_count': 276, 'listed_count': 0, 'created_at': 'Mon Aug 11 22:42:26 +0000 2014', 'favourites_count': 9590, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1005, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/967786676054618112/itvzfvFi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/967786676054618112/itvzfvFi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2740330684/1408039270', 'profile_link_color': '0042B3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
3			Sat Apr 27 00:07:16 +0000 2019	{'hashtags': [{'text': 'AvengersEngame', 'indices': [12, 27]}, {'text': 'CaptainAmerica', 'indices': [28, 43]}, {'text': 'IronMan', 'indices': [44, 52]}, {'text': 'Ronin', 'indices': [53, 59]}, {'text': 'BlackWidow', 'indices': [60, 71]}, {'text': 'ScarletWitch', 'indices': [72, 85]}, {'text': 'CaptainMarvel', 'indices': [86, 100]}, {'text': 'thor', 'indices': [101, 106]}], 'symbols': [], 'user_mentions': [{'screen_name': 'elliott214', 'name': 'Elliott T-W', 'id': 179645254, 'id_str': '179645254', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/J47g1SxYnD', 'expanded_url': 'https://twitter.com/i/web/status/1121928765117018113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}		0	False		1121928765117018113	1121928765117018113	elliott214			179645254.0	179645254	False	und	{'iso_language_code': 'und', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	@elliott214 #AvengersEngame #CaptainAmerica #IronMan #Ronin #BlackWidow #ScarletWitch #CaptainMarvel #thor… https://t.co/J47g1SxYnD	True	{'id': 718628318, 'id_str': '718628318', 'name': 'Ana', 'screen_name': 'AnaGaffney', 'location': 'London', 'description': 'Based in London. Uni of York graduate with a degree in Accounting and Business. Music buff. Tekken fan.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 104, 'friends_count': 512, 'listed_count': 3, 'created_at': 'Thu Jul 26 19:41:53 +0000 2012', 'favourites_count': 1097, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2348, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/757351631709212672/huncgwN6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/757351631709212672/huncgwN6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/718628318/1454704270', 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
4			Fri Apr 26 23:43:35 +0000 2019	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vxL52JhrzS', 'expanded_url': 'https://twitter.com/i/web/status/1121922806311215104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}		4	False		1121922806311215104	1121922806311215104						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	"Life in the shoe: 

Second night in a row I crawl in after midnight. 🙄
Last night I took my 3 big chooks to Endgame… https://t.co/vxL52JhrzS"	True	"{'id': 41443661, 'id_str': '41443661', 'name': 'Itsmotherswork', 'screen_name': 'itsmotherswork', 'location': 'Thames Valley', 'description': ""Old woman who lived in a shoe; scattergun love of politics, social justice, public service; focused love of children's services & my brood; Views expressed!"", 'url': 'https://t.co/649jfCKFgh', 'entities': {'url': {'urls': [{'url': 'https://t.co/649jfCKFgh', 'expanded_url': 'http://itsmotherswork.wordpress.com/2012/12/22/looking-back-looking-forward-nurture1213/', 'display_url': 'itsmotherswork.wordpress.com/2012/12/22/loo…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8827, 'friends_count': 1464, 'listed_count': 328, 'created_at': 'Wed May 20 20:36:50 +0000 2009', 'favourites_count': 5236, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 271912, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1015906668494950401/AW7FbRYb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1015906668494950401/AW7FbRYb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41443661/1552024529', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': 'C1F8FB', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
5			Fri Apr 26 23:20:10 +0000 2019	{'hashtags': [{'text': 'CaptainMarvel', 'indices': [21, 35]}, {'text': 'MCU', 'indices': [114, 118]}, {'text': 'Marvel', 'indices': [119, 126]}, {'text': 'BrieLarson', 'indices': [127, 138]}], 'symbols': [], 'user_mentions': [{'screen_name': 'EdsFilmicForays', 'name': 'Ed Malcomson', 'id': 777834278566658048, 'id_str': '777834278566658048', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/JkkVt7nOG6', 'expanded_url': 'https://filmicforays.blogspot.com/2019/03/film-review-captain-marvel-12a.html', 'display_url': 'filmicforays.blogspot.com/2019/03/film-r…', 'indices': [90, 113]}]}		0	False		1121916911212744704	1121916911212744704						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False				4	False	"{'created_at': 'Sat Mar 16 01:07:18 +0000 2019', 'id': 1106723581269082112, 'id_str': '1106723581269082112', 'text': ""#CaptainMarvel lands in a flurry of pure fun. Here's my full review:\nhttps://t.co/JkkVt7nOG6 #MCU #Marvel… https://t.co/laSxGOPLe4"", 'truncated': True, 'entities': {'hashtags': [{'text': 'CaptainMarvel', 'indices': [0, 14]}, {'text': 'MCU', 'indices': [93, 97]}, {'text': 'Marvel', 'indices': [98, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JkkVt7nOG6', 'expanded_url': 'https://filmicforays.blogspot.com/2019/03/film-review-captain-marvel-12a.html', 'display_url': 'filmicforays.blogspot.com/2019/03/film-r…', 'indices': [69, 92]}, {'url': 'https://t.co/laSxGOPLe4', 'expanded_url': 'https://twitter.com/i/web/status/1106723581269082112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 777834278566658048, 'id_str': '777834278566658048', 'name': 'Ed Malcomson', 'screen_name': 'EdsFilmicForays', 'location': 'London, England', 'description': 'Film Reviewer and Fan. Cultural Commentator. Lover of Life. (Never without my furry sidekick Willoughby.)', 'url': 'https://t.co/NtUnXLI0YC', 'entities': {'url': {'urls': [{'url': 'https://t.co/NtUnXLI0YC', 'expanded_url': 'http://filmicforays.blogspot.co.uk/', 'display_url': 'filmicforays.blogspot.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2094, 'friends_count': 2242, 'listed_count': 12, 'created_at': 'Mon Sep 19 11:38:38 +0000 2016', 'favourites_count': 876, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3495, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/909367950636961792/Sat9wxrD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/909367950636961792/Sat9wxrD_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 12, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	"RT @EdsFilmicForays: #CaptainMarvel lands in a flurry of pure fun. Here's my full review:
https://t.co/JkkVt7nOG6 #MCU #Marvel #BrieLarson…"	False	{'id': 777834278566658048, 'id_str': '777834278566658048', 'name': 'Ed Malcomson', 'screen_name': 'EdsFilmicForays', 'location': 'London, England', 'description': 'Film Reviewer and Fan. Cultural Commentator. Lover of Life. (Never without my furry sidekick Willoughby.)', 'url': 'https://t.co/NtUnXLI0YC', 'entities': {'url': {'urls': [{'url': 'https://t.co/NtUnXLI0YC', 'expanded_url': 'http://filmicforays.blogspot.co.uk/', 'display_url': 'filmicforays.blogspot.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2094, 'friends_count': 2242, 'listed_count': 12, 'created_at': 'Mon Sep 19 11:38:38 +0000 2016', 'favourites_count': 876, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3495, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/909367950636961792/Sat9wxrD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/909367950636961792/Sat9wxrD_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
6			Fri Apr 26 23:08:51 +0000 2019	{'hashtags': [{'text': 'AvengersEndgame', 'indices': [75, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wppaUmJ3eL', 'expanded_url': 'https://twitter.com/i/web/status/1121914063808802816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]}		0	False		1121914063808802816	1121914063808802816						True	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False	"{'created_at': 'Fri Mar 15 22:58:05 +0000 2019', 'id': 1106691062620262400, 'id_str': '1106691062620262400', 'text': 'finished my very @shaun_jen inspired video about people being angry for little to no reason,, behold - A Captain Ma… https://t.co/vhNAqs66bO', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shaun_jen', 'name': 'Shaun', 'id': 755024353708892160, 'id_str': '755024353708892160', 'indices': [17, 27]}], 'urls': [{'url': 'https://t.co/vhNAqs66bO', 'expanded_url': 'https://twitter.com/i/web/status/1106691062620262400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 962336288, 'id_str': '962336288', 'name': 'Charles Burgess', 'screen_name': 'CharlieBugrump', 'location': '221B Baker Street', 'description': 'https://t.co/vQQVntGyXt', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/vQQVntGyXt', 'expanded_url': 'https://www.youtube.com/channel/UCsA_F2xw8Gok_1WG2JJtojA', 'display_url': 'youtube.com/channel/UCsA_F…', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 108, 'friends_count': 281, 'listed_count': 0, 'created_at': 'Wed Nov 21 12:43:16 +0000 2012', 'favourites_count': 1449, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5072, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101928105864818689/GZB6MhsY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101928105864818689/GZB6MhsY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/962336288/1437068721', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"	1.1066910626202624e+18	1106691062620262400	0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	it would be morally and ethically wrong of me to not use the popularity of #AvengersEndgame to bring back my… https://t.co/wppaUmJ3eL	True	{'id': 962336288, 'id_str': '962336288', 'name': 'Charles Burgess', 'screen_name': 'CharlieBugrump', 'location': '221B Baker Street', 'description': 'https://t.co/vQQVntGyXt', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/vQQVntGyXt', 'expanded_url': 'https://www.youtube.com/channel/UCsA_F2xw8Gok_1WG2JJtojA', 'display_url': 'youtube.com/channel/UCsA_F…', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 108, 'friends_count': 281, 'listed_count': 0, 'created_at': 'Wed Nov 21 12:43:16 +0000 2012', 'favourites_count': 1449, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5072, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101928105864818689/GZB6MhsY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101928105864818689/GZB6MhsY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/962336288/1437068721', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}
